id	text	HS	TR	AG
4632	â€œI am German when we win but I am an immigrant when we loseâ€https://t.co/WPLZ3lTRGz	0	0	0
4635	In this video from @WorldReliefJax, refugees share in their own words how volunteers have made a positive impact on their lives. Ã¢Å¾Â https://t.co/0x1E4DrCke // #LoveInAction https://t.co/sE030GAfsN	0	0	0
4636	@Daily_Express Boy George must have been at Nottty Ash and seen Ken Dodd or is it a head of ST Patricks Day Celebrations Sunglasses next	0	0	0
4639	German Police reports that refugees from Africa start in Italy via Austria now by train. The catch them at Rosenheim freightterminal. https://t.co/paLDVShyrI	0	0	0
4644	Spare rooms appeal for eviction-hit refugees https://t.co/BA2KhJdlIU https://t.co/r4GulaJFPN	0	0	0
4647	@jrbloom57 At the very least Ryan and McConnell need to force the dems to vote against the wall.	0	0	0
4648	Scots independence will come, the No voters mostly new immigrants wanted to keep their benefits with them going they wont vote no again. .	0	0	0
4650	Where are they hoping to go? 'We will stay here until we can get to Britain,' I was told. 'In London they will give you a home; here, they just let you sleep in a park. I will make friends there and find a girlfriend.' https://t.co/lmhFJnAPYT via @MailOnline	0	0	0
4652	English classes are one of our most popular programs that we offer. Some refugees learn English because they hope they will be resettled in English-speaking countries.  For others, learning English opens up new opportunities here in Jordan. https://t.co/zcPhxrOLlP	0	0	0
4653	@NasirAbdirahman @BBCSomali The whole notion of regional state is built to make Somalis refugees within their lands of Somalis. Or else, why yearn for another fake walls whilst we r already suffering from the artificial ( colonial) ones?	0	0	0
4657	Yes, #refugees deserve basic human rights https://t.co/LgIaQmCkHB by @irunguhoughton #WithRefugees @AmnestyKenya @refugeeaffairs @UNHCR_Kenya @tyrusmaina @nyamoriv	0	0	0
4658	Syrian activist alleges UN gave Rakban camp refugee children expired sweets https://t.co/ceUfsJS4nt https://t.co/Rd9vnMZEkd	0	0	0
4659	Organizing events? Hiring employees? Need a community of diverse immigrant women leaders? Email us for a partnership request: contact@femigrants.org  #partnership #collaboration #diverseimmigrantwomen #diversewomenleaders #empowerfemaleimmigrants #womenleaders #femaleimmigrants https://t.co/M4DV7pmTNO	0	0	0
4662	â€œTo be an immigrant in America is to constantly be playing a game of Tag. It is struggling to avoid becoming an â€˜Itâ€™...having your humanity stripped away, replaced with a set of stereotypes embodying everything that white people fear.â€ @khoifish12 https://t.co/dgDZfOSblZ	0	0	0
4663	Is #Spain facing a new wave of xenophobia over migrants? https://t.co/EsCfD9mCO4 https://t.co/mshczGPpzI	0	0	0
4664	#Ethiopia #Tigray #EPRDF #TPLF #YPFDJ #refugees #Eritrea #ypfdj #OLF #Ethiopian proud to have come from tigray. https://t.co/PaKxPJJ6wt	0	0	0
4665	Some of the results of recent EU #migration policy excellently unpacked by @Eric_Reidy. No sustainable solutions in sight. https://t.co/8OlV9tmJ1B	0	0	0
4666	Mounting Reports of Deliberate Trauma Inflicted on Immigrant Children Detained by the Trump/Pence Regime https://t.co/Ap1wdPpGiz	0	0	0
4669	#Immigration #AbolishICE #BorderPatrol #UnDocumented #SecureBorder#Republicans decided that if the left wants to abolish #ICE then they should submit a bill and get a vote on it.  The #Democratic... https://t.co/7R0c4OMS6o	0	0	0
4670	When there's no penalty for running a racist campaign the far right will continue to play a role in Canadian politics. John Tory should be ashamed for hiring someone who thrives on divisive politics.   https://t.co/wtQrhPROs7	0	0	0
4671	Watch: Muslim migrants in France demand autonomy "Sharia for France" - Free Speech Time - https://t.co/mHQLLsnu18 @ISupport_Israel	0	0	0
4672	* Hungary Ã°Å¸â€¡Â­Ã°Å¸â€¡Âº:  Leading security expert JÃƒÂ³zsef HorvÃƒÂ¡th revealed that between 85-90% of migrants are not â€œrefugeesâ€ seeking genuine help but economic migrants. https://t.co/hccQmsQ9Vl #v4 #visegrad https://t.co/1pPCNwi8yD	0	0	0
4673	It's easy to feel like you can't make a difference when the injustice of the world seems so overwhelming. But if we all do our part, we will see things change. Do your part for refugees this week  and help them rebuild their lives. Ã¢Å¾Â https://t.co/QzFjSqWwJ8	0	0	0
4675	US government will take Palestine refugees the endless hope to go back home. Back to their homeland. New US politics will make Palestine refugees officially "stateless".	0	0	0
4676	When I read about this current US Administration's appalling record with young children of immigrants, I have a chilling recollection of the story from Syria that launched the Revolution (and no, it was not a CIA... https://t.co/UIvUofyE6M	0	0	0
4677	This week ILI would like to welcome Gwylene Gallimard to year 2! Gwylene Gallimard is a 1st generation French Immigrant and co-leader in the Charleston, SC "Connecktedtoo in/ with Charleston Rhizome Collective"project. Full story on ILI's Facebook page! #iliyear2 https://t.co/WvEfeuFrSU	0	0	0
4678	Immigrant Child Dies Shortly After Release From Texas Detention Center https://t.co/IRonq5uLub #ShiraziImmigrationLaw #AtlantaImmigrationAttorney #deportation #immigrationlaw #immigration #atlantaattorney #detentioncenter https://t.co/pbHJVRM1AR	0	0	0
4680	Putting #Bangladesh on notice: "If Bangladesh starts moving refugees to Bhasan Char against their will, the new story of the #refugee crisis will not be what #Myanmar has done, but rather what [Bangladesh] is doing" @hrw #Rohingya #UNHCR #Burma #BhasanChar https://t.co/b6doRu9LWl	0	0	0
4682	EU migration policy in Africa pushes migrants to risk perilous journeys to reach Europe https://t.co/dfGLfrHkDZ	0	0	0
4683	Curious to know how @USAID delivers emergency food supplies to #refugees and other vulnerable people around the world? Watch this video: https://t.co/wgdNBma8cb https://t.co/Ar2pd7E1Rs	0	0	0
4685	They deserve what they get https://t.co/4ZDKeEP9m7 https://t.co/1EbL9VJ1Ig	0	0	0
4686	U.S. government looking for new places to house detained #immigrant families - follow along as we #FOIA to keep track of the ever-expanding for-profit industry https://t.co/Otk6ucwpJy https://t.co/RKLxc6WSGw	0	0	0
4687	As EU leaders prepare to discuss migration, here's a succinct roundup of all the things they could do to protect refugee and migrant rights while controlling their borders @HRW https://t.co/ILc1rWRXQl https://t.co/XeFjbPIYYM	0	0	0
4688	A rare move by #Myanmar govt to jail its soldiers for killing #refugees but #humanrights lawyers say more reform is needed https://t.co/dM6cISiIwR @hrw @Johnzaw @UNmigration @UNDP_Myanmar	0	0	0
4689	What minimum conditions have to exist for the EU to lawfully refuse to take in refugees &amp; migrants at sea and instead disembark them in non-EU countries? @HRW https://t.co/HTKSt1QOjt https://t.co/dZQazsm18a	0	0	0
4690	@Damo_is_King @Lilydog12 @Independent_ie @EamonMelia Tell the Nigerian they need to let more Germans, Dutch, Irish and people from anywhere into their country and let them be granted Nigerian passports and residency rights! Mass immigration and globalizat	0	0	0
4693	Our report on the lack of supervision, sexual activity and runaways at the shelters that house immigrant children in and around Chicago was just published in Spanish ðŸ‘‡ https://t.co/LrqzD1Oi66	0	0	0
4696	@V_of_Europe And set to accept more economic migrants	0	0	0
4697	We have an immigrant economy. Zero tolerance policy will seriously damage the economy. People are so fucking stupid. https://t.co/tRh1eNF256	0	0	0
4698	Glaswegians rally to protest against â€˜Ëœmass evictionâ€™ of refugees by Serco https://t.co/Mqgn8zL0wz https://t.co/RMvgYzu3bY	0	0	0
4699	Kathimerini: Pace of migrant arrivals in Greece via land from Turkey quickens, agency says https://t.co/IWCTObbGsk	0	0	0
4722	Bitch you better be ðŸ˜‚ðŸ˜‚ https://t.co/8YaXVNzhcg	0	0	0
4727	They call it HB. Iâ€™m a hot bitch you a has been	0	0	0
4729	@Davidsalas87 Cause you're a Bitch and you love those situations! ðŸ¤·ðŸ¼â€â™‚ï¸	0	0	0
4730	cuf yo boy and yo girl Have you heard â€˜pull a bad bitchâ€™ by Reese's stuffed with on #SoundCloud? #np https://t.co/7lWhxofn0q	0	0	0
4732	And HE HAD ANOTHER GIRL WITH HIM bitch she was shook https://t.co/eesqEv93gn	0	0	0
4737	Literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get thatðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ‘½âš âœ– https://t.co/24tSFVM9Ps	0	0	0
4754	https://t.co/XjDnKjjfdU rape and murdered children what do you expect from the religion of peace and women don't count as human, think	0	0	0
4759	oh my god okay but i saw this jennie x pretty girl video and bitch i'mâ€”	0	0	0
4763	Never let a girl with unblended shadow, unlined lips, and a non-setting foundation w powder ass bitch tell u shit..have a good day y'all	0	0	0
4778	what the fuck ðŸ˜”ðŸ˜”ðŸ˜”ðŸ˜³ðŸ˜³ðŸ˜³ Travis your a dumb ass bitch Kylie i still love yah girl btw ðŸ’•ðŸ’•ðŸ˜©	0	0	0
4779	@westandian girl lmaooooo bitch I needed a heads up or something ðŸ˜‚ðŸ˜‚ðŸ˜‚	0	0	0
4781	@xitsmaaarielx I miss you more main slut halavyaahhh HHAHAHHAAHAHpatatas!!! ðŸ˜‚ðŸ˜‚	0	0	0
4812	Frost is a stupid bitch. @AF1Frost	0	0	0
4815	boo seungkwan a visual hole ???? bitch i think the fuk not #SVT_PROJECT_VOCAL #PINWHEEL https://t.co/8OLjiw0rmg	0	0	0
4816	Bitch you stupid but you aint stupid stupid ðŸ˜‚ðŸ˜‚ðŸ˜‚ https://t.co/6VUtod81wI	0	0	0
4821	Happy 21st Birthday to my SlutðŸ¤˜ðŸ¾ðŸŽ‚ you already know what we onðŸ˜ˆ @Rambo400_	0	0	0
4857	When you're flexin on these bitches https://t.co/7fR6wozeU4	0	0	0
4949	@DunneHavocMark @Beauty__Shot Oh nvm i didn't know omega & okada was in a pic together bitch fuck you slutbag whore cunt	0	0	0
4990	@swansonian Apparently, once removed from packaging, you can see the strategically placed bloodied hole in the middle of that one.	0	0	0
5283	THIS IS FUCKING CHICHARRÃ“N YOU BITCH https://t.co/Qbrd3NuBLQ	0	0	0
5535	I have condoms everywhere so bitches think I'm responsible. Lol I'm not. Fuck condoms.	0	0	0
5556	I might be old but at least I came up in a time when hip hop was in its prime and people didn't have bitch ass feelings	0	0	0
6017	Fucking dropped my phone and cracked the screen fucking shit cunt bitch	0	0	0
6460	My sister it's #NoBraDay to raise cancer awareness not for you to hoe ðŸ˜…	0	0	0
6461	I love my religious brothers and sisters, but @realDonaldTrump, FUCK YOU, YOU'RE NOT EVEN A REAL THEOCRAT YOU FAT USLESS BITCH.	0	0	0
6462	@HanSimpkin Wait till you've got gin tomorrow you won't have it then cock	0	0	0
6463	There's interesting insight to uncover and understand if you want to go down that rabbit hole.	0	0	0
6464	@chiefrepublic1 @TandtheB LOL... they didn't applaud a rape threat.. .how long are you going to ride that shit?	0	0	0
6465	Hey ladies and men, rape, and sexual assault, etc of any sort is not acceptable in society. For those of you who commit these acts, pls die.	0	0	0
6466	We don't know about you , k.inne bare fan ho ap bh cricket k. @fahadmustafa26 @rummanraees15 @realshoaibmalik @babarazam258 https://t.co/2S7e4deOcn	0	0	0
6467	@scottygb PS: so happy we kicked your ass off the continent in 1776. Can't imagine living in a socialist rat hole emulating 1984.	0	0	0
6468	@realDonaldTrump Dont you mean killing Americans. You lowlife piece of garbage i hope you rot in hell you son of a bitch	0	0	0
6469	@realDonaldTrump Trump, the only thing you worship is Putinâ€™s dick and money.	0	0	0
6470	how small a cock do you have to have to park sideways in the Tesco car park?? Flexing your Ford Focus lol	0	0	0
6471	@TMZ I don't want to blame the victim but this makes it difficult. Are you a ho just lookin for money or are you a victim looking for justice?	0	0	0
6472	@MrStephenHowson you had a great chance to show everyone that youâ€™re not a cunt on tv tonight and you fucked it up.	0	0	0
6473	@sugayiffer Buy more RAM, girl :P	0	0	0
6474	@glaiveXD WHERE THE FUCK AM I U STUPID CUNT	0	0	0
6475	PLAY MUSICAL CARS ALL YOU WANT...IM LIKE YOU...GOTTA KILL ME TO MAKE ME STOP...YOU HAVE NO DICK https://t.co/Qb7nO1HjuI	0	0	0
6476	@LiamSeaward8 @_KramerPeter Bitch you don't talk about my fucking kids. My fucking kids eat better meals than you'll ever eat in your life, you see that?	0	0	0
6477	@PrideofGypsies a bunch of people who canâ€™t separate a character you play, from the real world, are moaning that you â€œglamourise rapeâ€, ugh!	0	0	0
6478	@realDonaldTrump You are a dumb cunt twit! When people start dying you should be tried for murder you asshole	0	0	0
6479	If you're fearful to go down rabbit hole, then those who spread oppression, have you right where they want you- 100% controlled. - #Cagsil	0	0	0
6480	Silent about harassment? NOPE. Silent about sexual assault? NOPE. Silent about rape? FUCK NO. You can't shut me up on a GOOD day.	0	0	0
6481	@TheMelissaMilf U should be sucking and gagging on my cock Melissa and me Fucking that hot Booty and stunning sweet Pussy tonight Love ðŸ˜šðŸ˜šðŸ˜š	0	0	0
6482	@meanwhile_0 eats entire bags of dicks. Like, seriously. I've seen him eat an entire bag of disembodied cocks. He's a ravenous cunt m8	0	0	0
6483	@_phriss Dick????ðŸ˜­ðŸ˜­.. Are you seriois now ðŸ˜’	0	0	0
6484	Someone asks you to catch a rare fish with like two days left in the season and it's like dude can you not be such a dick	0	0	0
6485	As a survivor of rape you have inspired me to be better and to do better. Thank you for all that you do for survivors. #WOCAffirmation	0	0	0
6486	@LoveLikeLow 1) fuck you 2) i gotchu fam, lemme get my pimp hand readyðŸ˜‚	0	0	0
6487	@Los_eBooks So you're saying you /don't/ like how my cock looks in these panties?	0	0	0
6488	@NotAllAboutU Bottom line is you are a paid fake account coming to the support of a rape enabler. Pretty sick.	0	0	0
6489	@Oterooooo @Tigraah So you hate 'Ominous' as a hole because of this... seems legitimate and highly mature.	0	0	0
6490	The fuck is *proof* in a rape case?!? Like how do you want us to PROVE it. Fuck off.	0	0	0
6491	@jre_93 And the only one digging a hole of ignorance is you... sad. I hope you are not teaching your child hate .. but I am sure you are	0	0	0
6492	'Dick hair' sounds like 'take care.' If you're having a bad day, say 'dick hair' as you wave goodbye to annoying people. They won't know. ðŸ˜	0	0	0
6493	@MichaelRapaport Been digging the podcast. Always liked you as an actor. Keep doing your thing!! Viva Dick Ritchie!	0	0	0
6494	@GOP @POTUS A man with 3 wives, 15 women accused him of assault, 13 yr old girl accused him of rape, makes speech about religion &; values. Funny! https://t.co/qq8L27OwFh	0	0	0
6495	French MPs are demanding changes to the law on child rape after prosecutors ruled that an 11yr-old girl consented to sex with a man aged 28.	0	0	0
6496	ARE YOU FUCKING KIDDING ME? 49ERS GOING DOWN A SHIT HOLE https://t.co/lcS1oaM0Ug	0	0	0
6497	@GEslave Woow.. You can smoke cigaret and suke May Dick ...ðŸ˜‰ðŸ˜Š	0	0	0
6498	@BTS_twt I LOVE YOU SO MUCH CHIM ðŸ˜˜ WE LOVE YOU On ho or wat u r cuz THAT GIVE US INSPIRATIONS. WE TREASURE YOU AS HOW Y'ALL TREASURE ARMYs	0	0	0
6499	Ahhh my cousin's fetus doesn't have a dick and I want to rant about gender reveals but I've also been the youngest girl cousin for 29 years.	0	0	0
6500	@PrideofGypsies Hey your awesome! We all make mistakes! If taken in context(your charater did that,) I do not believe you condone Rape.	0	0	0
6501	@_elstrang @giorgia_stevens A slightest sound are you joking! That horrendous heave and huffing and puffing down my ear hole	0	0	0
6502	Went from the last person I'd talk too, to the women I crave on the daily in all about 10 months. Life's really a bitch ðŸ™‚ðŸ˜‚	0	0	0
6503	Hope you told him you will â€œstandâ€ with efforts to dismantle Clinton library for his abuse and rape(s) of women. https://t.co/wMYDra7u0w	0	0	0
6504	@TheRoyalBlock @googlecloud Yeah, you can get one free 600MB ram one.	0	0	0
6505	@findingjonah HAHAH thank you hoe-nah!! ((-:	0	0	0
6506	@GrimKids @hungryhouse I have no sympathy you get everything you deserve for going to that shit hole l	0	0	0
6507	@NoLimitsSub1 I'll take you in. DM me NOW SLUT	0	0	0
6508	Thank you to the @DunhamFund and Dick Ebeling for their support in continuing to inspire students and promote #STEM renovation projects! https://t.co/mq8xWiAc5x	0	0	0
6509	I look in her eyes, &; it's clear the girl ain't here. She's already in 1st class on the Mothership. Bitch! Gimme that damn Watchtower!	0	0	0
6510	Sometimes you gotta beat ya dick like it stole something	0	0	0
6511	Niggas think their dick is big when they put it in and you gasp.... first of all I've been holding my breath cause your breath stank	0	0	0
6512	lmao you guys i remember when someone hacked my twitter, called me a whore and shit and tried to say it wasnâ€™t them.	0	0	0
6513	It's #Trumpianity. Rape, pillage, and steal but as long as you say #MerryChristmas it's ok. https://t.co/mK3AuORzjn	0	0	0
6514	@quietrightly What do you mean by that you cunt? My English is perfect! ðŸ˜Š	0	0	0
6515	@Mike_Fox01 Where's a massive sink hole when you need one?	0	0	0
6516	@JulianAssange Julian, you are currently hiding in a cupboard to avoid a rape allegation or two....	0	0	0
6517	If you think I fuck with that hoe then you a fool	0	0	0
6518	@SethMacFarlane just started #TheOrville, glad you got the bro dick jokes out the way early because it has become the series we need. Bravo	0	0	0
6519	A 17 year old girl gets raped 3 times in one walk home by 5-6 different men and people will still claim rape cases are outliers?	0	0	0
6520	@Millexnium [ ho~ you doubt me?	0	0	0
6521	Well Sarah, do you as a human not think the people that shielded the rape of children should be outed? #FFArdFheis17 https://t.co/oe4D8kC9tm	0	0	0
6522	don't watch me you better just watch yo nigga ho	0	0	0
6523	When Hollywood powerhouses accuse you of rape, you have a problem. When you help make them powerhouses, you became the problem!	0	0	0
6524	Donâ€™t be a dick when you rate businesses. 5 stars always for good work; 4 is bad; 3 is very bad; 2 is abysmally bad; 1 star is Satan.	0	0	0
6525	If they're not harassing or assaulting you they're calling you stupid, crazy, irrational, over emotional.	0	0	0
6526	The woman who accused Nelly of rape is refusing to testify, and wants the whole matter droppedâ€¦ https://t.co/SdBC4Ubazi	0	0	0
6527	That moment when you wanna go crawl in a hole and stay down there forever #rightnow #FridayThe13th #curbsarenotmyfriend	0	0	0
6528	If you donâ€™t vote on my instagram story..... u a hoe.	0	0	0
6529	@TheHockeyLife48 so you admit to actin like a hoe? ðŸ’€	0	0	0
6530	Like I'm so glad you guys are standing with skales against that boy with the gutter mouth and pot hole face .	0	0	0
6531	*When you claim Re:Zero in a RP but have already accidentally killed Felt, Rem,and Ram off.*	0	0	0
6532	@GARDENOFADRIAN sweetie, how the hell can you take â€œoh my god thatâ€™s a DICK?!?!?!?!â€ Style monologue	0	0	0
6533	If you got a tattoo today you a hoe	0	0	0
6534	Cuffing is not DEAD If everybody stop being a hoe then you can cuff ðŸ¤·ðŸ¾â€â™‚ï¸ðŸ˜… But nahh being fuck Buddies in style at #myasu https://t.co/3d4mo2YZvS	0	0	0
6535	So if your reading this and I know you are .. STOP HITTING ME UP YO DICK LIDDO AND NOW THE WORLD KNOWS ðŸ˜­ðŸ¤¦ðŸ½â€â™€ï¸	0	0	0
6536	Lessons consensual #sex for Mr #Weinstein &; others - you mislead, coerce and force yourself on #women - guess what it is #assault and #rape?	0	0	0
6537	@ChadButlerJr You a lie and your barber a hoe too nigga your line up looking like a serrated knife	0	0	0
6538	raevin if you see pink and white you smoking dick https://t.co/kldvd8VJq8	0	0	0
6539	Ho, ho, ho It's magic, you know Never believe it's not so It's magic, you know Never believe, it's not so https://t.co/kCixV8u2eE	0	0	0
6540	What would you do if namjoon sneaks into your room at night and yells 'HERE COMES MONSTER DICK BITCH!!'	0	0	0
6541	All the experts predicting the dodgers will win. Eat a dick.. not that I don't support and love them, but you always jinx them	0	0	0
6542	@yukisterben Yeah, you would probably want to do that, as most mobos donâ€™t default to using the highest ram frequency supported.	0	0	0
6543	@GoldGloveTV I was banned from your chat because I said that cunt was a disrespectful term and I knew why you said it but it still stung.	0	0	0
6544	@HodgesMarla96 @ErinRobertson07 Well answer the question?!?! Did you get a dick?	0	0	0
6545	That was it when Dick Rickles; ? You all want do w/ 248 Mtn Shrod?	0	0	0
6546	If you are unwilling to help victims &; or survivors of rape &; domestic violence by speaking out then you have no place as our advocate. ðŸ’œ	0	0	0
6547	Itâ€™s hard seeing someone you loved so much move on. But just remind yourself you are wonderful and he has a small dick.	0	0	0
6548	@neiltyson Do you know anything about the hole in antarctica or is that fakeðŸ¤”ðŸ¤”ðŸ¤”	0	0	0
6549	@987Woody Thank you woody. I'm going to retweet this in the hopes that this will get back a-hole.	0	0	0
6550	Tbh if you do something that will make me look dumb tonight I deserve it tbh Iâ€™ve been a asshole to you and Iâ€™ll just a dick ðŸ˜”ðŸ’”ðŸ™‡ðŸ½	0	0	0
6551	FUCK YOU HARVEY WEINSTEIN! Anyone who has suffered from rape and I mean all. Lock him up. I stayed silent for 24 hours. Going sue me HW?	0	0	0
6552	@murdo_fraser What a dick you are, do you think Westminster is doing a good job for the uk?	0	0	0
6553	@ComptonMenace man weâ€™re Bros from another crack hoe. I run my trailer park in bama, you run the CPT	0	0	0
6554	Pregnancy, Periods, Breast Cancer, Being Walked On, Rape, Harassment, Abuse...Females Go Through A Lot. WOMEN ARE STRONG â™¥	0	0	0
6555	Dudes, We love all the RTs/Likes &; enjoy a few comments here/there. But cock pix &; writing novels under our pix/vids gets you blocked! ðŸ˜ 	0	0	0
6556	Cat: 'Miaow-miaow-miaow!' Me: 'Aaaawwww...' Cat: 'FEED ME, YOU USELESS FAT BASTARD! FOOD! IN FOOD-HOLE! NOW!' #BloodyCat	0	0	0
6557	Jodie Foster: Hollywood Execs Tried To Rape Me When I Was A Girl https://t.co/8szOnwsbmu	0	0	0
6558	Sounds like you are a mysogenistic dick weasel to me Aaron. When you call mysogenists dick weasels you always feel better https://t.co/QlSaV9Cvzc	0	0	0
6559	@PeterNHess If you take dick off of the pizza you're erasing my history and heritage	0	0	0
6560	You hear a story about a case of a rapist and all your stupid self had to say was that it's a one sided story? A rape case????	0	0	0
6561	There I finally gave you a reason to hate me ya cunt	0	0	0
6562	A woman who accused US rapper Nelly of rape has asked the police to stop their investigation	0	0	0
6563	@ErikTheYordle they give you a gun USE THE GUN TO SPOOK THE SPOOKERS WITH LEAD TO THE DICK	0	0	0
6564	@987Woody Sometimes you can be a dick. #allin	0	0	0
6565	If someone got body and dick..... but not the face.... would you dub them?	0	0	0
6566	@realDonaldTrump Many more are talking about impeachment. Many, Many more. In case you forgot. Collusion, rape, obstruction of justice, profiteering. Losing.	0	0	0
6567	#KickThemInTheBallsCampaign against rape. I #StandWithWomen. I'm not a violent person but If someone attacks you defend yourself. Rape &;	0	0	0
6568	Hole in one and you deserve for it.Congrats https://t.co/EXzIzEXWhM	0	0	0
6569	@phucktee Iâ€™m tryna fucking get like you hoe	0	0	0
6570	not jacking off to hentai mind you my cock been dead for days but busy reading!	0	0	0
6571	Sooo @Shanteshanteeee you ain't get my text message hoe? ðŸ¤”	0	0	0
6572	Perfect breakfast to start your weekend, ho yummy! Topped with some Green Savi Hot Pepper sauce! What do you have for breakfast? ðŸŒ¶ https://t.co/MjSEODTfdz	0	0	0
6573	@AxelKatten Cornhole is the Southern name for a game where you throw beanbags at a panel with a hole in it.	0	0	0
6574	@idubbbzJr @HadethR @toddysdobrik @zane You cunt, compare 25 million that rubius have versus the 5 million that David have	0	0	0
6575	@codyko im going to call you an old cunt everyday from today	0	0	0
6576	Just so you know, I'm a righteous Dick Cheney Impersonator, which is not like a thing or anything.	0	0	0
6577	@griederk @atensnut Basically you don't care about rape or victims. You just hate Trump and someone told you to boycott twitter because of Weinstein I get it.	0	0	0
6578	@BenWarrender1 Iâ€™ll report you for touching dogs dick	0	0	0
6579	Just played: I Know I'll See You - A Place to Bury Strangers - A Place to Bury Strangers(Killer Pimp)	0	0	0
6580	Ho you voted for this @davidalbertrob1 https://t.co/oElRB3QP9j	0	0	0
6581	@terroristavcisi @PressTV Go back to your hole you fucking roach.	0	0	0
6582	Just cause I wear flowy shorts and start to get drunk does NOT give you the right to rape me and it never will	0	0	0
6583	Pizza shops owner and 3 workers gang rape lost girl who asked them for directions https://t.co/XxyMNhfeHM	0	0	0
6584	@davereaboi @realDonaldTrump Stupid as, it dosent make the mullas angry, the hole nation is angry	0	0	0
6585	@Jack U suspend acct of rape victim, but not some one who promises 'Hell&Fury the planet has never seen' = #NuclearWar. You are a #HYPOCRITE	0	0	0
6586	@V_Bottoms @plumperpass I hope you love monster cock	0	0	0
6587	If you stand with rape survivors against rape, then stand up and practice what you preach. #womentakeovertwitter	0	0	0
6588	@decyphaaaa @Merrcyy9 @illuminatiy_ @swxsy Cunt your 16 dont act like you arnt lol go to bed before i knock your block off	0	0	0
6589	@BenRoss_AKL Are you using many added assets/buildings/props or just mostly mods? My 16gb of ram gets chewed up currently by it	0	0	0
6590	Shit the dick make you smoke lmao	0	0	0
6591	Tell you one thing-- I've seen more'n enough dick and balls tonight to last me a lifetime.	0	0	0
6592	Fulfill all your entertainment needs! The 3GB RAM of Huawei Y7 Prime allows you run more apps at once. #HuaweiMobileNepal #HuaweiY7Prime https://t.co/NqUOwjzuOf	0	0	0
6593	JIN SAYS 'VOTE US ON MWAVE YOU HOE' :) https://t.co/7N8jutZWhk	0	0	0
6594	@BJTitzenbier I prefer animation like LT myself but, if you ever do watch RAM, I suggest watching the first 2 seasons &; skip the lamer 3rd season.	0	0	0
6595	Bri: you put in the hole- Me: *starts laughing like a child* Bri: *starts laughing* whoops	0	0	0
6596	@is_enticing Do you take some else's help? Or just ram into somebody?	0	0	0
6597	Society always tryna make you believe you gotta be a hoe to have fun. Fuck that shit	0	0	0
6598	@unlimitedclout Brittany is a beautiful woman and not a hee hoe I'm gonna love her forever	0	0	0
6599	My familyâ€™s idea of a merienda for this moment is siopao. They really hate me. Me: *calls Tim Ho Wan* Do you deliver in elyu? ðŸ˜¢	0	0	0
6600	@Telegraph stupid slag	0	0	0
6601	@AnYaMemories @juthee_alam @TheSomyaSeth How do you know baby boy. Baby ho gya kya	0	0	0
6602	@dougchaplin Doug why donâ€™t you concentrate on speaking out about those who commit sexual assault and rape insteadâ€¦ https://t.co/vcdTzFb21K	0	0	0
6603	Happiest of birthdays to the main hoe ðŸ˜ðŸ’ƒðŸ» I hope you have a wonderful day angel ðŸŒ¹ðŸ’ž @jordan_scholtz	0	0	0
6604	@spindIeweed I am not sure how much you have seen about this, but this is a pretty strange take on it. to say rape is the main plot point is dismissive	0	0	0
6605	@MooroLLM @preccy_3 Thought I'd got away with it ðŸ‘€ I fancy us...sorry you today. Anything but a win for that cunt Mourinho will do for me. #jurgenaut #COYR	0	0	0
6606	If you ''Repeatedly'' Rape Stab Carry Acid Incite Murder you 'may' Go to Prison..what Fuckin Planet am i Living on...	0	0	0
6607	@chaiwaala @mwilcox @desantis Yes you can. Universe is information we can perceive, black hole is singularity of information imperception	0	0	0
6608	@Adrian357Adrian @ianlfc05 @ClinicalFirmino I have a big cock, doubt you can say the same	0	0	0
6609	@PennarRobinsFC @samsouthcott9 Delete these tweets you cringey cunt	0	0	0
6610	like okay you say you fwhim but he ain't going nowhere my hoe forever ðŸ˜Œ	0	0	0
6611	accusing a woman of lying about rape to get attention means you're trash	0	0	0
6612	This is superb. Practical guide for rights of women esp at divorce and rape in marriage. @HHbruichladdich @RehmanYasmin @SBSisters https://t.co/DTWy7j77Ri	0	0	0
6613	Lets go down the Slate rabbit hole: Christina Cauterucci is a woman who seems to think men FALSELY accused of rapeâ€¦ https://t.co/XikXpQAVsd	0	0	0
6614	How can you not engage? As enraging as it all is... fuck it all off I say. Turn off the power. Reset. Reboot. Escape the cunt booth.	0	0	0
6615	The woman who accused rapper, Nelly of rape, has refused to testify against him in court and has asked for the case to be dropped. https://t.co/SXk99SfCIB	0	0	0
6616	Iâ€™ve never understood why people stand and wait on they food at Tolly Ho... you a good one	0	0	0
6617	Enimen, you are a disgrace to America! Go crawl back into your hole..... I Would NEVER Let my grand children listen to your NON Music,1	0	0	0
6618	SkrewDriver All skrewed up FULL ALBUM @AmberRuddHR are you listening, slag? You might learn somethingðŸ’€ https://t.co/zi0AySs8qf	0	0	0
6619	@DanielBaguley Libya was on a rise till you guys bombed them to hell hole, now talking bout backwards	0	0	0
6620	FAQ: I need fast delivery - can you get me out of a hole? #print #marketing #eventprofs https://t.co/XQ2rzTZbYn	0	0	0
6621	Hope your PlayStation blows up you silly cunt https://t.co/5U7FUMyut9	0	0	0
